source,target,Type,Weight,relationshipType
Q488688,Q31,Undirected,1,Stad ligt in land
Q1721,Q183,Undirected,1,Stad ligt in land
Q2174414,Q31,Undirected,1,Stad ligt in land
Q132679,Q25279,Undirected,1,Stad ligt in land
Q1817149,Q31,Undirected,1,Stad ligt in land
Q576579,Q31,Undirected,1,Stad ligt in land
Q735797,Q31,Undirected,1,Stad ligt in land
Q1939661,Q31,Undirected,1,Stad ligt in land
Q839037,Q31,Undirected,1,Stad ligt in land
Q2227700,Q31,Undirected,1,Stad ligt in land
Q1164598,Q55,Undirected,1,Stad ligt in land
Q670807,Q142,Undirected,1,Stad ligt in land
Q840935,Q31,Undirected,1,Stad ligt in land
Q2041336,Q31,Undirected,1,Stad ligt in land
Q3110832,Q31,Undirected,1,Stad ligt in land
Q3012273,Q31,Undirected,1,Stad ligt in land
Q163,Q145,Undirected,1,Stad ligt in land
Q1012476,Q27,Undirected,1,Stad ligt in land
Q2017210,Q31,Undirected,1,Stad ligt in land
Q146811,Q30,Undirected,1,Stad ligt in land
Q2316093,Q31,Undirected,1,Stad ligt in land
Q184287,Q31,Undirected,1,Stad ligt in land
Q3474073,Q31,Undirected,1,Stad ligt in land
Q388115,Q31,Undirected,1,Stad ligt in land
Q14062,Q31,Undirected,1,Stad ligt in land
Q2161674,Q31,Undirected,1,Stad ligt in land
Q1160270,Q142,Undirected,1,Stad ligt in land
Q1152274,Q142,Undirected,1,Stad ligt in land
Q3110851,Q31,Undirected,1,Stad ligt in land
Q2337062,Q31,Undirected,1,Stad ligt in land
Q204477,Q31,Undirected,1,Stad ligt in land
Q218497,Q31,Undirected,1,Stad ligt in land
Q219827,Q31,Undirected,1,Stad ligt in land
Q133769,Q31,Undirected,1,Stad ligt in land
Q214154,Q31,Undirected,1,Stad ligt in land
Q258,Q258,Undirected,1,Stad ligt in land
Q228685,Q31,Undirected,1,Stad ligt in land
Q244513,Q31,Undirected,1,Stad ligt in land
Q39,Q39,Undirected,1,Stad ligt in land
Q590398,Q31,Undirected,1,Stad ligt in land
